Company,Item,Calories,TotalFat_g,SaturatedFat_g,Cholesterol_mg,Sodium_mg,Carbs_g,Fiber_g,Sugars_g,Protein_g,ItemType
KFC,EXTRA CRISPY  Chicken Breast,530,35,6,105,1150,18,0,0,35,LD
KFC,EXTRA CRISPY  Chicken Drumstick,170,12,2,50,390,5,0,0,10,LD
KFC,EXTRA CRISPY  Chicken Thigh,330,23,5,100,700,9,0,0,22,LD
KFC,EXTRA CRISPY  Chicken Whole Wing,170,13,2,45,340,5,0,0,10,LD
KFC,KENTUCKY GRILLED CHICKEN Breast,210,7,2,130,710,0,0,0,38,LD
KFC,KENTUCKY GRILLED CHICKEN Drumstick,80,4,1,55,220,0,0,0,11,LD
KFC,KENTUCKY GRILLED CHICKEN Thigh,150,9,3,90,420,0,0,0,17,LD
KFC,KENTUCKY GRILLED CHICKEN Whole Wing,70,3,1,45,180,0,0,0,9,LD
KFC,SPICY CRISPY CHICKEN Breast,350,20,4,100,1100,11,1,0,30,LD
KFC,SPICY CRISPY CHICKEN Drumstick,130,8,2,40,420,5,1,0,9,LD
KFC,SPICY CRISPY CHICKEN Thigh,270,20,4,65,720,10,1,0,13,LD
KFC,SPICY CRISPY CHICKEN Whole Wing,120,8,2,35,350,5,0,0,7,LD
KFC,EXTRA CRISPY  Tender (each),260,14,2,50,610,15,0,0,19,LD
KFC,EXTRA CRISPY  Tender (each),220,16,3,25,460,9,0,0,10,LD
KFC,KENTUCKY FRIED WINGS Buffalo,100,7,2,20,310,3,0,0,5,LD
KFC,KENTUCKY FRIED WINGS Honey BBQ,100,6,1,20,210,8,0,4,5,LD
KFC,KENTUCKY FRIED WINGS Nashville Hot,130,11,2,20,230,4,0,0,5,LD
KFC,KENTUCKY FRIED WINGS Unsauced,80,6,1,20,150,3,0,0,5,LD
KFC,POPCORN NUGGETS Kids,290,19,3,30,870,19,1,0,13,LD
KFC,BBQ Baked Beans,190,1,0,0,650,34,7,15,11,S
KFC,Biscuit,180,8,5,0,520,22,1,1,4,S
KFC,Coleslaw,170,12,2,0,180,14,4,10,1,S
KFC,Corn on the Cob,70,1,0,0,0,17,2,3,2,S
KFC,Green Beans,25,0,0,0,300,5,3,1,1,S
KFC,KFC® Cornbread Muffin,210,9,2,35,240,28,0,11,3,S
KFC,Macaroni & Cheese,140,6,2,0,590,17,1,2,5,S
KFC,Macaroni Salad,140,8,1,15,290,14,0,9,1,S
KFC,Mashed Potatoes,110,4,1,0,330,17,1,0,2,S
KFC,Mashed Potatoes With Gravy,130,5,1,0,520,20,1,0,3,S
KFC,Potato Salad,340,28,5,25,290,19,2,3,2,S
KFC,Secret Recipe Fries,320,15,2,0,1100,41,3,0,5,S
KFC,Sweet Kernel Corn,70,1,0,0,0,16,2,2,2,S
KFC,Coleslaw (Family),640,46,7,15,670,54,14,37,4,S
KFC,Corn on the Cob (Family),280,2,0,0,15,67,8,11,9,S
KFC,Green Beans (Family),80,0,0,0,930,15,9,3,4,S
KFC,Macaroni Salad (Family),480,28,4,55,990,50,0,30,3,S
KFC,Mashed Potatoes (Family),460,15,3,0,1410,72,6,0,9,S
KFC,Sweet Kernel Corn (Family),280,3,0,0,10,67,7,8,10,S
KFC,Chicken Littles,300,15,3,30,620,27,1,3,14,LD
KFC,Chicken Littles – Buffalo,310,17,3,30,790,27,1,3,14,LD
KFC,Chicken Littles – Honey BBQ,320,15,3,30,680,31,1,7,14,LD
KFC,Chicken Littles – Nashville Hot,340,19,3,30,680,27,1,3,14,LD
KFC,Classic Chicken Sandwich,650,35,5,90,1260,49,0,6,34,LD
KFC,Crispy Colonel’s Sandwich,470,24,4,60,1170,39,0,4,24,LD
KFC,Crispy Colonel’s Sandwich – Honey BBQ,510,25,4,60,1290,48,0,12,24,LD
KFC,Crispy Colonel’s Sandwich – Nashville Hot,540,32,5,60,1290,40,0,5,24,LD
KFC,Crispy Twister®,630,34,7,70,1260,53,4,3,28,LD
KFC,Honey BBQ Sandwich,350,4,1,55,1350,55,2,22,24,LD
KFC,KFC® Famous Bowl – Snack Size,270,14,4,20,850,27,2,1,11,LD
KFC,Caesar Side Salad,40,2,1,5,90,2,1,1,3,S
KFC,House Side Salad,15,0,0,0,10,3,2,2,1,S
KFC,Country Fried Steak without Peppered White Gravy,360,24,7,35,750,22,2,0,13,LD
KFC,Country Fried Steak with Peppered White Gravy,390,26,7,35,910,26,2,0,13,LD
KFC,KFC® Gizzards,300,16,2,210,770,18,0,0,20,LD
KFC,KFC® Livers,230,13,3,285,750,12,0,0,17,LD
McDonald’s,Hamburger,250,9,4,25,520,31,2,6,12,LD
McDonald’s,Cheeseburger,300,12,6,40,750,33,2,6,15,LD
McDonald’s,Double Cheeseburger,440,23,11,80,1150,34,2,7,25,LD
McDonald’s,McDouble,390,19,8,65,920,33,2,7,22,LD
McDonald’s,Quarter Pounder® with Cheese,510,26,12,90,1190,40,3,9,29,LD
McDonald’s,Double Quarter Pounder® with Cheese,740,42,19,155,1380,40,3,9,48,LD
McDonald’s,Big Mac®,540,29,10,75,1040,45,3,9,25,LD
McDonald’s,Big N’ Tasty®,460,24,8,70,720,37,3,8,24,LD
McDonald’s,Big N’ Tasty® with Cheese,510,28,11,85,960,38,3,8,27,LD
McDonald’s,Angus Mushroom & Swiss,770,40,17,135,1170,59,4,8,44,LD
McDonald’s,Filet-O-Fish®,380,18,4,40,640,38,2,5,15,LD
McDonald’s,McChicken ®,360,16,3,35,830,40,2,5,14,LD
McDonald’s,McRib ®,500,26,10,70,980,44,3,11,22,LD
McDonald’s,Premium Grilled Chicken Classic Sandwich,360,9,2,65,820,41,4,8,27,LD
McDonald’s,Premium Crispy Chicken Classic Sandwich,510,22,4,45,990,56,3,10,24,LD
McDonald’s,Premium Grilled Chicken Club Sandwich,460,17,6,90,1040,43,4,9,35,LD
McDonald’s,Premium Crispy Chicken Club Sandwich,620,29,7,70,1200,57,3,11,31,LD
McDonald’s,Premium Grilled Chicken Ranch BLT Sandwich,380,10,3,75,1000,41,4,9,31,LD
McDonald’s,Premium Crispy Chicken Ranch BLT Sandwich,540,23,5,55,1160,56,3,11,27,LD
McDonald’s,Southern Style Crispy Chicken Sandwich,400,17,3,45,1030,39,1,6,24,LD
McDonald’s,Ranch Snack Wrap® (Crispy),340,17,5,30,810,33,1,2,14,LD
McDonald’s,Ranch Snack Wrap® (Grilled),270,10,4,45,830,26,1,2,18,LD
McDonald’s,Honey Mustard Snack Wrap® (Crispy),330,16,5,30,780,34,1,4,14,LD
McDonald’s,Honey Mustard Snack Wrap® (Grilled),260,9,4,45,800,27,1,4,18,LD
McDonald’s,Chipotle BBQ Snack Wrap® (Crispy),330,15,5,30,810,35,1,4,14,LD
McDonald’s,Chipotle BBQ Snack Wrap® (Grilled),260,9,4,45,830,28,1,5,18,LD
McDonald’s,Angus Bacon & Cheese Snack Wrap,390,21,9,75,1080,28,1,4,21,LD
McDonald’s,Angus Chipotle BBQ Bacon Snack Wrap,400,22,10,75,1060,30,1,6,21,LD
McDonald’s,Angus Deluxe Snack Wrap,410,25,10,75,990,27,2,3,20,LD
McDonald’s,Angus Mushroom & Swiss Snack Wrap,430,26,10,75,730,27,2,2,22,LD
McDonald’s,Mac Snack Wrap,330,19,7,45,690,26,1,3,15,LD
McDonald’s,Small French Fries,230,11,2,0,160,29,3,0,3,S
McDonald’s,Medium French Fries,380,19,3,0,270,48,5,0,4,S
McDonald’s,Large French Fries,500,25,4,0,350,63,6,0,6,S
McDonald’s,Chicken McNuggets® (4 piece),190,12,2,25,360,12,1,0,9,LD
McDonald’s,Chicken McNuggets® (6 piece),280,18,3,40,540,18,1,0,13,LD
McDonald’s,Chicken McNuggets® (10 piece),470,30,5,65,900,30,2,0,22,LD
McDonald’s,Chicken Selects® Premium Breast Strips (3 pc),400,24,4,50,1010,23,0,0,23,LD
McDonald’s,Premium Southwest Salad with Grilled Chicken,320,9,3,70,960,30,6,11,30,LD
McDonald’s,Premium Southwest Salad with Crispy Chicken,430,20,4,55,920,38,6,12,26,LD
McDonald’s,Premium Southwest Salad (without chicken),140,5,2,10,150,20,6,6,6,LD
McDonald’s,Premium Bacon Ranch Salad with Grilled Chicken,260,9,4,90,1010,12,3,5,33,LD
McDonald’s,Premium Bacon Ranch Salad with Crispy Chicken,370,20,6,75,970,20,3,6,29,LD
McDonald’s,Premium Bacon Ranch Salad (without chicken),140,7,4,25,300,10,3,4,9,LD
McDonald’s,Premium Caesar Salad with Grilled Chicken,220,6,3,75,890,12,3,5,30,LD
McDonald’s,Premium Caesar Salad with Crispy Chicken,330,17,5,60,840,20,3,6,26,LD
McDonald’s,Premium Caesar Salad (without chicken),90,4,3,10,180,9,3,4,7,LD
McDonald’s,Side Salad,20,0,0,0,10,4,1,2,1,S
McDonald’s,Snack Size Fruit & Walnut Salad,210,8,2,5,60,31,2,25,4,S
McDonald’s,Egg McMuffin®,300,12,5,260,820,30,2,3,18,B
McDonald’s,Sausage McMuffin®,370,22,8,45,850,29,2,2,14,B
McDonald’s,Sausage McMuffin® with Egg,450,27,10,285,920,30,2,2,21,B
McDonald’s,English Muffin,160,3,1,0,280,27,2,2,5,B
McDonald’s,"Bacon, Egg & Cheese Biscuit (Regular Size Biscuit)",420,23,12,235,1160,37,2,3,15,B
McDonald’s,"Bacon, Egg & Cheese Biscuit (Large Size Biscuit)",480,27,12,235,1270,43,3,4,15,B
McDonald’s,Sausage Biscuit with Egg (Regular Size Biscuit),510,33,14,250,1170,36,2,2,18,B
McDonald’s,Sausage Biscuit with Egg (Large Size Biscuit),570,37,15,250,1280,42,3,3,18,B
McDonald’s,Sausage Biscuit (Regular Size Biscuit),430,27,12,30,1080,34,2,2,11,B
McDonald’s,Sausage Biscuit (Large Size Biscuit),480,31,13,30,1190,39,3,3,11,B
McDonald’s,Southern Style Chicken Biscuit (Regular Size Biscuit),410,20,8,30,1180,41,2,3,17,B
McDonald’s,Southern Style Chicken Biscuit (Large Size Biscuit),470,24,9,30,1290,46,3,4,17,B
McDonald’s,"Bacon, Egg & Cheese McGriddles®",420,18,8,240,1110,48,2,15,15,B
McDonald’s,"Sausage, Egg & Cheese McGriddles®",560,32,12,265,1360,48,2,15,20,B
McDonald’s,Sausage McGriddles®,420,22,8,35,1030,44,2,15,11,B
McDonald’s,Sausage Burrito,300,16,7,115,830,26,1,2,12,B
McDonald’s,McSkillet™ Burrito with Sausage,610,36,14,410,1390,44,3,4,27,B
McDonald’s,Hotcakes,350,9,2,20,590,60,3,14,8,B
McDonald’s,Hotcakes and Sausage,520,24,7,50,930,61,3,14,15,B
McDonald’s,Hash Brown,150,9,2,0,310,15,2,0,1,BS
McDonald’s,"Bacon, Egg & Cheese Bagel",560,27,9,260,1300,56,3,7,24,B
McDonald’s,Fruit & Maple Oatmeal,290,5,2,10,160,57,5,32,5,B
McDonald’s,Fruit & Maple Oatmeal without Brown Sugar,260,5,2,10,115,48,5,18,5,B
McDonald’s,Hamburger Happy Meal,475,16,6,40,690,62,2,20,22,LD
McDonald’s,4 Piece Chicken McNuggets Happy Meal,395,17,4,35,510,41,1,14,19,LD
McDonald’s,6 Piece Chicken McNuggets® Happy Meal,475,22,5,50,680,46,2,14,24,LD
Pizza Hut,Detroit Double Cheesy Pizza Slice,280,12,6,30,560,31,2,2,13,LD
Pizza Hut,Detroit Double Pepperoni Pizza Slice,330,17,7,40,720,30,2,2,14,LD
Pizza Hut,Detroit Meaty Pizza Slice,320,16,6,35,640,31,2,2,14,LD
Pizza Hut,Detroit Supremo Pizza Slice,290,13,6,30,570,31,2,2,13,LD
Pizza Hut,Pan Pizza Slices Backyard BBQ Chicken Personal Pan,180,6,2,15,370,25,1,8,8,LD
Pizza Hut,Pan Pizza Slices Backyard BBQ Chicken Medium,270,10,4,25,450,33,2,6,11,LD
Pizza Hut,Pan Pizza Slices Backyard BBQ Chicken Large,380,16,6,35,650,43,2,7,16,LD
Pizza Hut,Pan Pizza Slices Beyond Meat® Pepperoni Medium,240,10,5,15,470,29,2,1,10,LD
Pizza Hut,Pan Pizza Slices Beyond Meat® Pepperoni Large,350,16,6,25,680,38,3,2,14,LD
Pizza Hut,Pan Pizza Slices Buffalo Chicken Personal Pan,160,5,2,15,570,22,1,2,7,LD
Pizza Hut,Pan Pizza Slices Buffalo Chicken Medium,240,9,4,20,680,31,2,2,11,LD
Pizza Hut,Pan Pizza Slices Buffalo Chicken Large,350,14,5,30,850,40,2,2,15,LD
Pizza Hut,Pan Pizza Slices Cheese Personal Pan,150,6,3,15,310,17,1,2,7,LD
Pizza Hut,Pan Pizza Slices Cheese Medium,250,10,5,25,450,28,2,1,11,LD
Pizza Hut,Pan Pizza Slices Cheese Large,360,17,7,35,660,37,2,2,16,LD
Pizza Hut,Pan Pizza Slices Chicken Bacon Parmesan Personal Pan,180,8,3,20,350,17,1,2,9,LD
Pizza Hut,Pan Pizza Slices Chicken Bacon Parmesan Medium,270,13,5,30,470,27,2,1,12,LD
Pizza Hut,Pan Pizza Slices Chicken Bacon Parmesan Large,390,20,7,40,680,35,2,2,18,LD
Pizza Hut,Pan Pizza Slices Hawaiian Chicken Personal Pan,150,5,2,15,330,18,1,3,8,LD
Pizza Hut,Pan Pizza Slices Hawaiian Chicken Medium,240,9,4,20,480,29,2,2,12,LD
Pizza Hut,Pan Pizza Slices Hawaiian Chicken Large,350,15,5,30,690,38,2,3,17,LD
Pizza Hut,Pan Pizza Slices Meat Lover’s® Personal Pan,210,12,5,25,460,18,1,2,9,LD
Pizza Hut,Pan Pizza Slices Meat Lover’s® Medium,320,17,6,35,640,28,2,1,13,LD
Pizza Hut,Pan Pizza Slices Meat Lover’s® Large,470,27,10,50,940,37,2,2,19,LD
Pizza Hut,Pan Pizza Slices Pepperoni Personal Pan,150,7,3,15,310,17,1,2,6,LD
Pizza Hut,Pan Pizza Slices Pepperoni Medium,250,11,5,25,470,28,2,1,10,LD
Pizza Hut,Pan Pizza Slices Pepperoni Large,370,18,6,35,680,36,2,2,15,LD
Pizza Hut,Pan Pizza Slices Pepperoni Lover’s® Personal Pan,180,9,4,20,370,17,1,2,8,LD
Pizza Hut,Pan Pizza Slices Pepperoni Lover’s® Medium,300,15,6,35,580,28,2,1,13,LD
Pizza Hut,Pan Pizza Slices Pepperoni Lover’s® Large,440,24,9,50,850,37,3,2,19,LD
Pizza Hut,Pan Pizza Slices Supreme Personal Pan,170,8,3,15,360,18,1,2,7,LD
Pizza Hut,Pan Pizza Slices Supreme Medium,270,13,5,25,500,29,2,2,11,LD
Pizza Hut,Pan Pizza Slices Supreme Large,390,20,7,40,740,37,2,2,16,LD
Pizza Hut,Pan Pizza Slices Ultimate Cheese Lover’s® Personal Pan,170,8,4,15,330,17,1,2,8,LD
Pizza Hut,Pan Pizza Slices Ultimate Cheese Lover’s® Medium,270,13,5,25,470,27,2,1,12,LD
Pizza Hut,Pan Pizza Slices Ultimate Cheese Lover’s® Large,390,20,8,40,670,36,2,2,17,LD
Pizza Hut,Pan Pizza Slices Veggie Lover’s® Personal Pan,140,5,2,10,290,18,1,2,6,LD
Pizza Hut,Pan Pizza Slices Veggie Lover’s® Medium,230,9,4,15,420,29,2,2,9,LD
Pizza Hut,Pan Pizza Slices Veggie Lover’s® Large,330,15,5,25,620,38,3,3,14,LD
Pizza Hut,Hand Tossed Slices Backyard BBQ Chicken Small,140,4,2,15,250,20,1,4,6,LD
Pizza Hut,Hand Tossed Slices Backyard BBQ Chicken Medium,220,7,3,20,390,31,2,6,10,LD
Pizza Hut,Hand Tossed Slices Backyard BBQ Chicken Large,300,10,5,30,530,40,2,7,14,LD
Pizza Hut,Hand Tossed Slices Beyond Meat® Pepperoni Medium,200,7,4,15,410,26,2,1,9,LD
Pizza Hut,Hand Tossed Slices Beyond Meat® Pepperoni Large,280,10,5,20,560,35,3,2,12,LD
Pizza Hut,Hand Tossed Slices  Buffalo Chicken Small,130,4,2,10,380,19,0,0,6,LD
Pizza Hut,Hand Tossed Slices  Buffalo Chicken Medium,200,5,3,20,560,28,2,1,9,LD
Pizza Hut,Hand Tossed Slices  Buffalo Chicken Large,270,8,4,30,740,37,2,2,13,LD
Pizza Hut,Hand Tossed Slices Cheese Small,130,5,2,10,250,17,1,0,6,LD
Pizza Hut,Hand Tossed Slices Cheese Medium,210,8,4,20,390,26,2,1,10,LD
Pizza Hut,Hand Tossed Slices Cheese Large,290,10,5,30,540,34,3,2,13,LD
Pizza Hut,Hand Tossed Slices Chicken Bacon Parmesan Small,150,6,3,15,270,16,1,0,7,LD
Pizza Hut,Hand Tossed Slices Chicken Bacon Parmesan Medium,230,9,4,25,410,25,2,1,11,LD
Pizza Hut,Hand Tossed Slices Chicken Bacon Parmesan Large,310,13,5,35,560,33,2,1,16,LD
Pizza Hut,Hand Tossed Slices Hawaiian Chicken Small,130,4,2,10,270,17,1,1,7,LD
Pizza Hut,Hand Tossed Slices Hawaiian Chicken Medium,210,6,3,20,420,27,2,2,10,LD
Pizza Hut,Hand Tossed Slices Hawaiian Chicken Large,280,9,4,30,580,36,3,3,15,LD
Pizza Hut,Hand Tossed Slices Meat Lover’s® Small,180,9,4,20,370,17,1,1,7,LD
Pizza Hut,Hand Tossed Slices Meat Lover’s® Medium,290,15,6,30,590,26,2,1,12,LD
Pizza Hut,Hand Tossed Slices Meat Lover’s® Large,390,21,8,45,830,34,3,2,17,LD
Pizza Hut,Hand Tossed Slices Pepperoni Small,130,5,2,10,260,16,1,1,6,LD
Pizza Hut,Hand Tossed Slices Pepperoni Medium,220,9,4,20,420,25,2,1,9,LD
Pizza Hut,Hand Tossed Slices Pepperoni Large,300,13,6,30,590,34,3,2,13,LD
Pizza Hut,Hand Tossed Slices Pepperoni Lover’s® Small,160,7,3,20,310,17,1,1,7,LD
Pizza Hut,Hand Tossed Slices Pepperoni Lover’s® Medium,270,13,6,35,530,26,2,1,12,LD
Pizza Hut,Hand Tossed Slices Pepperoni Lover’s® Large,370,18,8,50,740,35,3,2,17,LD
Pizza Hut,Hand Tossed Slices Supreme Small,150,6,3,15,280,17,1,1,6,LD
Pizza Hut,Hand Tossed Slices Supreme Medium,240,10,4,25,450,26,2,2,10,LD
Pizza Hut,Hand Tossed Slices Supreme Large,320,14,6,35,630,35,3,2,14,LD
Pizza Hut,Hand Tossed Slices Ultimate Cheese Lover’s® Small,150,6,3,15,250,16,1,1,6,LD
Pizza Hut,Hand Tossed Slices Ultimate Cheese Lover’s® Medium,230,10,5,25,390,25,2,1,11,LD
Pizza Hut,Hand Tossed Slices Ultimate Cheese Lover’s® Large,310,13,6,35,540,33,2,1,15,LD
Pizza Hut,Hand Tossed Slices Veggie Lover’s® Small,120,4,2,10,230,17,1,1,5,LD
Pizza Hut,Hand Tossed Slices Veggie Lover’s® Medium,200,6,3,15,370,27,2,2,8,LD
Pizza Hut,Hand Tossed Slices Veggie Lover’s® Large,260,9,4,20,510,36,3,3,11,LD
Taco Bell,Bacon Club Chalupa,440,27,5,50,840,31,2,3,20,LD
Taco Bell,Loaded Nacho Taco,250,12,5,25,610,24,3,2,10,LD
Taco Bell,Nacho Fries,320,18,2,5,630,35,4,2,4,S
Taco Bell,Nacho Fries BellGrande®,710,40,6,30,1440,73,10,4,13,LD
Taco Bell,Black Bean Chalupa – Online Exclusive,330,15,3,10,430,39,5,3,10,LD
Taco Bell,Black Bean Quesarito – Online Exclusive,630,29,10,35,1260,73,7,5,19,LD
Taco Bell,Quesarito – Online Exclusive,650,33,12,55,1390,67,6,5,22,LD
Taco Bell,Chalupa Supreme® – Beef,350,18,5,25,560,33,4,3,13,LD
Taco Bell,Chalupa Supreme® – Chicken,330,15,4,35,560,31,2,3,16,LD
Taco Bell,Chalupa Supreme® – Steak,330,16,4,30,530,32,2,3,15,LD
Taco Bell,Cheesy Gordita Crunch,500,28,10,55,850,41,5,4,20,LD
Taco Bell,Crunchy Taco,170,9,4,25,310,13,3,0,8,LD
Taco Bell,Crunchy Taco Supreme®,190,11,5,25,340,15,3,2,8,LD
Taco Bell,Loaded Nacho Taco (New),250,12,5,25,610,24,3,2,10,LD
Taco Bell,Nacho Cheese Doritos® Locos Taco,170,9,4,25,360,13,3,0,8,LD
Taco Bell,Nacho Cheese Doritos® Locos Taco Supreme®,190,11,5,30,380,15,3,2,8,LD
Taco Bell,Soft Taco – Beef,180,9,4,25,500,17,3,1,9,LD
Taco Bell,Soft Taco – Chicken,160,5,3,30,500,16,1,1,12,LD
Taco Bell,Soft Taco – Beef,210,10,5,25,520,20,3,2,10,LD
Taco Bell,Soft Taco – Chicken,180,7,4,35,520,18,2,2,13,LD
Taco Bell,Bean Burrito (V),350,9,4,5,1000,54,11,3,13,LD
Taco Bell,Beefy 5-Layer Burrito,490,18,7,30,1250,63,9,5,18,LD
Taco Bell,Burrito Supreme® – Beef,390,14,6,25,1110,51,9,4,16,LD
Taco Bell,Burrito Supreme® – Chicken,370,11,5,35,1110,49,8,4,19,LD
Taco Bell,Burrito Supreme® – Steak,370,12,5,30,1090,49,7,4,18,LD
Taco Bell,Chili Cheese Burrito (regional),370,17,8,35,970,40,4,2,16,LD
Taco Bell,Quesarito – Beef,650,33,12,55,1390,67,6,5,22,LD
Taco Bell,Quesarito – Chicken,620,29,11,65,1390,66,4,4,25,LD
Taco Bell,Quesarito – Steak,630,30,11,60,1370,66,4,4,24,LD
Taco Bell,Chips and Nacho Cheese Sauce (V),220,13,2,5,250,24,2,2,2,S
Taco Bell,Nacho Fries (V) (New),320,18,2,5,630,35,4,2,4,S
Taco Bell,Nacho Fries BellGrande® (New),710,40,6,30,1440,73,10,4,13,LD
Taco Bell,Nachos BellGrande® – Beef,740,38,7,25,1050,82,15,5,16,LD
