Company,Item,Calories,TotalFat_g,SaturatedFat_g,Cholesterol_mg,Sodium_mg,Carbs_g,Fiber_g,Sugars_g,Protein_g,ItemType
KFC,Green Beans,25,0,0,0,300,5,3,1,1,S
KFC,KFC® Cornbread Muffin,210,9,2,35,240,28,0,11,3,S
KFC,Macaroni & Cheese,140,6,2,0,590,17,1,2,5,S
KFC,Macaroni Salad,140,8,1,15,290,14,0,9,1,S
KFC,Mashed Potatoes,110,4,1,0,330,17,1,0,2,S
KFC,Mashed Potatoes With Gravy,130,5,1,0,520,20,1,0,3,S
KFC,Potato Salad,340,28,5,25,290,19,2,3,2,S
KFC,Secret Recipe Fries,320,15,2,0,1100,41,3,0,5,S
KFC,Sweet Kernel Corn,70,1,0,0,0,16,2,2,2,S
KFC,Coleslaw (Family),640,46,7,15,670,54,14,37,4,S
KFC,Corn on the Cob (Family),280,2,0,0,15,67,8,11,9,S
KFC,Green Beans (Family),80,0,0,0,930,15,9,3,4,S
KFC,Macaroni Salad (Family),480,28,4,55,990,50,0,30,3,S
KFC,Mashed Potatoes (Family),460,15,3,0,1410,72,6,0,9,S
KFC,Sweet Kernel Corn (Family),280,3,0,0,10,67,7,8,10,S
KFC,Chicken Littles,300,15,3,30,620,27,1,3,14,LD
KFC,Chicken Littles – Buffalo,310,17,3,30,790,27,1,3,14,LD
KFC,Chicken Littles – Honey BBQ,320,15,3,30,680,31,1,7,14,LD
KFC,Chicken Littles – Nashville Hot,340,19,3,30,680,27,1,3,14,LD
KFC,Classic Chicken Sandwich,650,35,5,90,1260,49,0,6,34,LD
KFC,Crispy Colonel’s Sandwich,470,24,4,60,1170,39,0,4,24,LD
KFC,Crispy Colonel’s Sandwich – Honey BBQ,510,25,4,60,1290,48,0,12,24,LD
KFC,Crispy Colonel’s Sandwich – Nashville Hot,540,32,5,60,1290,40,0,5,24,LD
KFC,Crispy Twister®,630,34,7,70,1260,53,4,3,28,LD
KFC,Honey BBQ Sandwich,350,4,1,55,1350,55,2,22,24,LD
KFC,KFC® Famous Bowl – Snack Size,270,14,4,20,850,27,2,1,11,LD
KFC,Caesar Side Salad,40,2,1,5,90,2,1,1,3,S
KFC,House Side Salad,15,0,0,0,10,3,2,2,1,S
KFC,Country Fried Steak without Peppered White Gravy,360,24,7,35,750,22,2,0,13,LD
KFC,Country Fried Steak with Peppered White Gravy,390,26,7,35,910,26,2,0,13,LD
KFC,KFC® Gizzards,300,16,2,210,770,18,0,0,20,LD
KFC,KFC® Livers,230,13,3,285,750,12,0,0,17,LD
